,Market,Brand,Sub Brand,Category,Sub Category,Name,IS_Combo,If Combo - Size,Individual Size (gm),Price (SAR),Link,SAR/g
1097,Carrefour,Wernli,Wernli,"Biscuits, Crackers & Cakes",Filled Biscuits,Wernli chocolate covered biscuit 125 g,No,,125.0,15.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/wernli-milk-choco-biscuit-125g/p/523103,0.12
1098,Carrefour,,,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Coffee joy coffee biscuit 45 g × 18,yes,18,45.0,23.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/assorted-tins/coffee-joy-coffee-biscuit-45g-x18/p/631461,
1099,Carrefour,NESTLE:FITNESS,NESTLE:FITNESS,Food Cupboard,"Biscuits, Crackers & Cakes",Fitness toasties oats lime cumin 36 g,No,,36.0,2.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/rusk/fitness-toasties-lime-cumin-36g/p/621344,0.05555555555555555
1101,Carrefour,Mcvities,Mcvities,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Mcvities digestive creams chocolate 44 g,No,,44.0,1.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/fiber/mcvities-digestive-crm-choco-44g/p/599716,0.022727272727272728
1102,Carrefour,Lu,Lu,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Lu coqueline fraise 165 g,No,,165.0,16.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/lu-coqueline-165g-fraise/p/6246,0.09696969696969697
1103,Carrefour,,,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Kerk deluxe chocolate sandwich 230 g,No,,230.0,10.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/coated-biscuits/deluxe-chocolate-sandwich-184g/p/608223,0.043478260869565216
1104,Carrefour,Cocoa land,Cocoa land,"Biscuits, Crackers & Cakes",Crackers & Crispbread,Cocoaland cheese ball cracker 80g,No,,80.0,10.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/crackers-crispbread/crackers/cocoaland-cheese-ball-cracker-80g/p/664307,0.125
1106,Carrefour,Bahlsen,Bahlsen,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Bahlsen leibniz butter biscuits 125 g,No,,125.0,6.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/assorted-tins/bahlsen-leibniz-butter-biscuit-100g/p/80307,0.048
1108,Carrefour,Kagi,Kagi,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Kagi choco premium swiss chocolate wafer 25 g,No,,25.0,3.3,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/kagi-choco-wafer-25g/p/371704,0.12
1109,Carrefour,Loacker,Loacker,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Loacker gardena hazelnut wafer 38g x5,yes,5,38.0,21.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/gardena-wafer-hazelnut-38g-x5/p/287423,
1110,Carrefour,Al karamah,Al karamah,"Biscuits, Crackers & Cakes",Filled Biscuits,Karamah date mamoul 320 g,No,,320.0,10.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/date-fruit-filled/al-karamah-date-maamoul-320g/p/156481,0.03125
1111,Carrefour,Ulker,Ulker,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Ulker deluxe vanilla wafer 40g,No,,40.0,1.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/ulker-deluxe-vanila-wafer-40g/p/550364,0.025
1112,Carrefour,Carrefour,Carrefour,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Carrefour wafer vanilla cream 150 g,No,,150.0,8.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/crf-wafer-vanilla-cream-150g/p/635173,0.05333333333333334
1113,Carrefour,Deemah,Deemah,"Biscuits, Crackers & Cakes",Filled Biscuits,Deemah vanilla cream biscuit 90 g,No,,90.0,1.3,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/deemah-vanila-cream-biscuit-80g/p/47913,0.011111111111111112
1114,Carrefour,Papadopoulos,Papadopoulos,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Cookielicious cocoa & chocolate cookies 80 g,No,,80.0,5.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/cookies/cookielicious-cocoa-cho-cookies-80g/p/643220,0.0625
1115,Carrefour,,,"Biscuits, Crackers & Cakes",Filled Biscuits,Walkers Belgian Chocolate Chunk Biscuits 150 g,No,,150.0,16.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/walker-choco-chunk-biscuit-150g/p/557792,0.10666666666666667
1116,Carrefour,Merba,Merba,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Merba snack mini cookies with 30% chocolate chips 175 g,No,,175.0,15.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/cookies/merba-snack-mini-cookies-175g/p/576912,0.08571428571428572
1117,Carrefour,Gulf,Gulf,Food Cupboard,"Biscuits, Crackers & Cakes",Halwani & Tahhan Gulf Bread Sticks Bran 300 g,No,,300.0,7.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/rusk/gulf-bread-stick-with-spices-250g/p/548917,0.023333333333333334
1119,Carrefour,Kagi,Kagi,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Kagi swiss dark chocolate wafers 25 g,No,,25.0,3.85,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/kagi-dark-wafers-25g/p/476667,0.12
1120,Carrefour,Al batal,Al batal,"Biscuits, Crackers & Cakes",Filled Biscuits,Al batal maamouls date 19 G x 16,yes,16,19.0,7.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/date-fruit-filled/al-batal-date-maamoul-19g-x16/p/133475,
1121,Carrefour,Memories,Memories,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Memories joy cocoa cream wafer 25 g x 18 + 6 free,yes,18,25.0,22.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/memories-joy-wafer-choc-25g-x18-6/p/654614,
1122,Carrefour,Loacker,Loacker,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Loacker cocoa & milk wafer 125 g,No,,125.0,13.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/quadratini-bag-cocoa-milk-125g/p/578481,0.104
1123,Carrefour,Herfy,Herfy,"Biscuits, Crackers & Cakes",Filled Biscuits,Herfy maamoul brown 288 g,No,,288.0,8.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/date-fruit-filled/herfy-mamoul-brown-288g/p/137622,0.027777777777777776
1124,Carrefour,Gandour,Gandour,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Gandour yamama cake chocolate 230 g,No,,230.0,11.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/gandour-fam-cake-choco-230g/p/497783,0.04782608695652174
1125,Carrefour,Loacker,Loacker,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Loacker the best chocolate & wafer cookies gift box 400g,No,,400.0,68.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/assorted-tins/loacker-best-of-cho-wafr-cookie400g/p/660416,0.17
1126,Carrefour,Merba,Merba,"Biscuits, Crackers & Cakes",Filled Biscuits,Merba cranberry cookies with white chocolate 150g,No,,150.0,15.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/merba-w-choco-crnbery-cookies-150g/p/664312,0.1
1127,Carrefour,Voortman,Voortman,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Voortman Flax Cranberry 200 g,No,,200.0,11.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/assorted-tins/voortman-flax-cranberry-200g/p/523143,0.055
1128,Carrefour,Wernli,Wernli,"Biscuits, Crackers & Cakes",Filled Biscuits,Wernli japonais 100 g,No,,100.0,15.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/wernli-japonais-100g/p/523109,0.15
1130,Carrefour,Memories,Memories,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Memories joy hazelnut cream wafer 25 g x 18 + 6 free,yes,18,25.0,22.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/fiber/memories-joy-wafer-hzlnut-25g-x18-6/p/654613,
1131,Carrefour,Al karamah,Al karamah,"Biscuits, Crackers & Cakes",Filled Biscuits,Karamah fruit cookies 9 pieces 180 g,No,,180.0,7.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/date-fruit-filled/al-karamah-fruit-cookies-20g-x9/p/591750,0.03888888888888889
1132,Carrefour,Deemah,Deemah,"Biscuits, Crackers & Cakes",Filled Biscuits,Deemah strawberry cream biscuit 90 g,No,,90.0,1.3,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/deemah-strawberry-cream-biscuit-80g/p/47911,0.011111111111111112
1133,Carrefour,Carrefour,Carrefour,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Carrefour tablet hazel chocolate 150 g,No,,150.0,12.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/coated-biscuits/crf-petit-beurre-hazel-choco-150g/p/438967,0.08
1134,Carrefour,Deemah,Deemah,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Deemah coffee biscuit 40 g × 12,yes,12,40.0,10.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/assorted-tins/deemah-premium-coffee-bisct-40g-x12/p/644440,
1136,Carrefour,Deemah,Deemah,"Biscuits, Crackers & Cakes",Filled Biscuits,Deemah neo chocolate sandwich biscuit 30 g,No,,30.0,0.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/deemah-neo-choco-sw-biscuit-30g/p/616486,0.0
1137,Carrefour,Voortman,Voortman,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Voortman Oatmeal Raisin 200 g,No,,200.0,11.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/assorted-tins/voortman-oatmeal-raisin-200g/p/523148,0.055
1138,Carrefour,Loacker,Loacker,"Biscuits, Crackers & Cakes",Filled Biscuits,Loacker tortina white chocolate 21 g,No,,21.0,4.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/tortina-white-21g/p/539276,0.19047619047619047
1139,Carrefour,Tiffany,Tiffany,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Tiffany bites pistachio biscuit 90 g × 6 + 2,yes,6,90.0,14.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/butter-cookies/tiffany-nutty-bites-pista-81g-x8/p/646459,
1140,Carrefour,Loacker,Loacker,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Loacker quadratini chocolate bite size wafer cookies 250 g,No,,250.0,22.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/quadratini-wafer-bag-choco-250g/p/137011,0.088
1141,Carrefour,Merba,Merba,"Biscuits, Crackers & Cakes",Filled Biscuits,Merba apple pie cookies 200g,No,,200.0,15.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/merba-apple-pie-cookies-200g/p/664313,0.075
1142,Carrefour,Loacker,Loacker,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Loacker biscuit milk chocolate coconut 99.6g,No,,99.0,15.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/coated-biscuits/loacker-bsct-milk-ch-coconut-99-6g/p/634747,0.15151515151515152
1143,Carrefour,Bahlsen,Bahlsen,"Biscuits, Crackers & Cakes",Filled Biscuits,Leibniz chocolate sandwich biscuit 228g,No,,228.0,13.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/leibniz-choc-sandwich-biscuit-228g/p/630466,0.05701754385964912
1144,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Demah marmo cake with chocolate cream 40 g x 12 pieces,yes,12,40.0,9.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-choco-marmo-cake-40gx12/p/616499,
1145,Carrefour,Nabil,Nabil,"Biscuits, Crackers & Cakes",Crackers & Crispbread,Nabil kracklite saltd biscuit 110g,No,,110.0,4.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/crackers-crispbread/crackers/nabil-kracklite-saltd-biscuit-110g/p/630665,0.03636363636363636
1146,Carrefour,Merba,Merba,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Merba brownie chocolate cookies 200g,No,,200.0,15.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/cookies/merba-brownie-cho-cookies-200g/p/652868,0.075
1147,Carrefour,Gullon,Gullon,"Biscuits, Crackers & Cakes",Crackers & Crispbread,Gullon crackers cheddar cheese 250g,No,,250.0,11.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/crackers-crispbread/crackers/gullon-crackers-cheddar-cheese-250g/p/671424,0.044
1148,Carrefour,Tiffany,Tiffany,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,TIFFANY NUTTY BITE COCNUT ALMND 81G,No,,81.0,2.35,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/butter-cookies/tiffany-nutty-bite-cocnut-almnd-81g/p/646981,0.024691358024691357
1149,Carrefour,Ulker,Ulker,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Ulker tea biscuits 160 g,No,,160.0,2.4,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/assorted-tins/ulker-tea-biscuit-160g/p/18805,0.0125
1150,Carrefour,Merba,Merba,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Merba chocolate cookies with chocolate chips 225 g,No,,225.0,10.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/cookies/merba-choco-chip-cookie-225g/p/382779,0.044444444444444446
1151,Carrefour,NESTLE:FITNESS,NESTLE:FITNESS,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Fitness biscuits classic 30 g,No,,30.0,1.15,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/fiber/fitness-biscuits-classic-30g/p/646247,0.03333333333333333
1152,Carrefour,Deemah,Deemah,"Biscuits, Crackers & Cakes",Filled Biscuits,Demmah vanilla cream biscuits 480 g,No,,480.0,9.4,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/deemah-vanilla-sandwich-bisc-432g/p/47897,0.01875
1153,Carrefour,Deemah,Deemah,"Biscuits, Crackers & Cakes",Filled Biscuits,Deemah custard sandwich biscuit 480 g,No,,480.0,9.4,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/deemah-custard-sandwich-bisc-432g/p/47886,0.01875
1154,Carrefour,Al karamah,Al karamah,"Biscuits, Crackers & Cakes",Filled Biscuits,Alkaramah maamoul al-hijaz 320 g,No,,320.0,10.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/date-fruit-filled/al-karamah-al-hijaz-maamoul-320g/p/156482,0.03125
1155,Carrefour,Britannia,Britannia,"Biscuits, Crackers & Cakes",Crackers & Crispbread,Britannia fifty fifty sweet & salty biscuits 55 g × 12,yes,12,55.0,14.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/crackers-crispbread/crackers/britannia-50-50-crackers-55g-x12/p/568036,
1156,Carrefour,Caprice,Caprice,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Caprice wafer vanilla 115g,No,,115.0,9.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/caprice-wafer-vanilla-115g/p/643222,0.0782608695652174
1157,Carrefour,Britannia,Britannia,Food Cupboard,"Biscuits, Crackers & Cakes",Britannia Milk Rusk 315 g,No,,315.0,7.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/rusk/britannia-milk-rusk-315g/p/497482,0.022222222222222223
1158,Carrefour,Memories,Memories,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Memories premium tea biscuit 150 g x 9+3 free,yes,9,150.0,20.8,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/assorted-tins/memories-tea-biscuit-150g-x9-3/p/639127,
1159,Carrefour,Loacker,Loacker,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Loacker hazelnut wafer 75 g,No,,75.0,7.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/loacker-wafer-hazelnut-75g/p/446113,0.09333333333333334
1161,Carrefour,Merba,Merba,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Merba triple choco cookies 200 g,No,,200.0,18.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/cookies/merba-triple-choco-cookies-200g/p/576911,0.09
1162,Carrefour,Tiffany,Tiffany,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,Tiffany Nutty Bites Almond 108 g,No,,108.0,2.35,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/assorted-tins/tiffany-nutty-bites-almond-81g/p/475068,0.018518518518518517
1163,Carrefour,Bahlsen,Bahlsen,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Bahlsen hit cocoa creme biscuit 220 g,No,,220.0,11.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/coated-biscuits/bahlsen-hits-cocoa-220g/p/547309,0.05
1164,Carrefour,,,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,Broderick's caramental 161 g,No,,161.0,27.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/coated-biscuits/brodericks-caramel-choco-cake-161g/p/620511,0.16770186335403728
1165,Carrefour,Deemah,Deemah,"Biscuits, Crackers & Cakes",Filled Biscuits,Deemah fig bar 126 g,No,,126.0,2.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/date-fruit-filled/deemah-fig-bar-126g/p/644439,0.015873015873015872
1166,Carrefour,Americana,Americana,Food Cupboard,"Biscuits, Crackers & Cakes",Americana fresh brown rusk 375 g,No,,375.0,7.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/rusk/americana-red-rusk-375g/p/40295,0.018666666666666668
